"","segment","month","year","sim","state"
"4058","18","11","7","2",2
"4059","19","11","7","2",2
"4060","20","11","7","2",2
"4061","1","12","7","2",2
"4062","2","12","7","2",2
"4063","3","12","7","2",2
"4064","4","12","7","2",2
"4065","5","12","7","2",2
"4066","6","12","7","2",1
"4067","7","12","7","2",1
"4068","8","12","7","2",2
"4069","9","12","7","2",2
"4070","10","12","7","2",2
"4071","11","12","7","2",2
"4072","12","12","7","2",1
"4073","13","12","7","2",2
"4074","14","12","7","2",2
"4075","15","12","7","2",2
"4076","16","12","7","2",2
"4077","17","12","7","2",2
"4078","18","12","7","2",2
"4079","19","12","7","2",2
"4080","20","12","7","2",2
"4081","1","1","8","2",2
"4082","2","1","8","2",2
"4083","3","1","8","2",2
"4084","4","1","8","2",2
"4085","5","1","8","2",2
"4086","6","1","8","2",2
"4087","7","1","8","2",1
"4088","8","1","8","2",2
"4089","9","1","8","2",2
"4090","10","1","8","2",2
"4091","11","1","8","2",2
"4092","12","1","8","2",1
"4093","13","1","8","2",2
"4094","14","1","8","2",1
"4095","15","1","8","2",1
"4096","16","1","8","2",1
"4097","17","1","8","2",2
"4098","18","1","8","2",1
"4099","19","1","8","2",2
"4100","20","1","8","2",2
"4101","1","2","8","2",2
"4102","2","2","8","2",2
"4103","3","2","8","2",2
"4104","4","2","8","2",2
"4105","5","2","8","2",2
"4106","6","2","8","2",2
"4107","7","2","8","2",1
"4108","8","2","8","2",2
"4109","9","2","8","2",2
"4110","10","2","8","2",2
"4111","11","2","8","2",2
"4112","12","2","8","2",2
"4113","13","2","8","2",2
"4114","14","2","8","2",2
"4115","15","2","8","2",1
"4116","16","2","8","2",1
"4117","17","2","8","2",1
"4118","18","2","8","2",1
"4119","19","2","8","2",2
"4120","20","2","8","2",2
"4121","1","3","8","2",2
"4122","2","3","8","2",2
"4123","3","3","8","2",2
"4124","4","3","8","2",2
"4125","5","3","8","2",2
"4126","6","3","8","2",2
"4127","7","3","8","2",2
"4128","8","3","8","2",2
"4129","9","3","8","2",2
"4130","10","3","8","2",2
"4131","11","3","8","2",2
"4132","12","3","8","2",2
"4133","13","3","8","2",2
"4134","14","3","8","2",2
"4135","15","3","8","2",1
"4136","16","3","8","2",1
"4137","17","3","8","2",1
"4138","18","3","8","2",2
"4139","19","3","8","2",2
"4140","20","3","8","2",2
"4141","1","4","8","2",2
"4142","2","4","8","2",2
"4143","3","4","8","2",2
"4144","4","4","8","2",2
"4145","5","4","8","2",2
"4146","6","4","8","2",2
"4147","7","4","8","2",2
"4148","8","4","8","2",2
"4149","9","4","8","2",2
"4150","10","4","8","2",2
"4151","11","4","8","2",2
"4152","12","4","8","2",2
"4153","13","4","8","2",2
"4154","14","4","8","2",1
"4155","15","4","8","2",1
"4156","16","4","8","2",1
"4157","17","4","8","2",1
"4158","18","4","8","2",1
"4159","19","4","8","2",2
"4160","20","4","8","2",2
"4161","1","5","8","2",2
"4162","2","5","8","2",2
"4163","3","5","8","2",2
"4164","4","5","8","2",2
"4165","5","5","8","2",2
"4166","6","5","8","2",2
"4167","7","5","8","2",2
"4168","8","5","8","2",2
"4169","9","5","8","2",2
"4170","10","5","8","2",2
"4171","11","5","8","2",2
"4172","12","5","8","2",2
"4173","13","5","8","2",2
"4174","14","5","8","2",1
"4175","15","5","8","2",1
"4176","16","5","8","2",1
"4177","17","5","8","2",1
"4178","18","5","8","2",1
"4179","19","5","8","2",2
"4180","20","5","8","2",2
"4181","1","6","8","2",2
"4182","2","6","8","2",2
"4183","3","6","8","2",2
"4184","4","6","8","2",2
"4185","5","6","8","2",2
"4186","6","6","8","2",2
"4187","7","6","8","2",2
"4188","8","6","8","2",2
"4189","9","6","8","2",2
"4190","10","6","8","2",2
"4191","11","6","8","2",2
"4192","12","6","8","2",2
"4193","13","6","8","2",2
"4194","14","6","8","2",1
"4195","15","6","8","2",1
"4196","16","6","8","2",1
"4197","17","6","8","2",2
"4198","18","6","8","2",1
"4199","19","6","8","2",2
"4200","20","6","8","2",2
"4201","1","7","8","2",2
"4202","2","7","8","2",2
"4203","3","7","8","2",2
"4204","4","7","8","2",2
"4205","5","7","8","2",2
"4206","6","7","8","2",2
"4207","7","7","8","2",2
"4208","8","7","8","2",2
"4209","9","7","8","2",2
"4210","10","7","8","2",2
"4211","11","7","8","2",2
"4212","12","7","8","2",2
"4213","13","7","8","2",2
"4214","14","7","8","2",1
"4215","15","7","8","2",1
"4216","16","7","8","2",1
"4217","17","7","8","2",2
"4218","18","7","8","2",1
"4219","19","7","8","2",2
"4220","20","7","8","2",2
"4221","1","8","8","2",2
"4222","2","8","8","2",2
"4223","3","8","8","2",2
"4224","4","8","8","2",2
"4225","5","8","8","2",2
"4226","6","8","8","2",2
"4227","7","8","8","2",2
"4228","8","8","8","2",2
"4229","9","8","8","2",2
"4230","10","8","8","2",2
"4231","11","8","8","2",2
"4232","12","8","8","2",2
"4233","13","8","8","2",2
"4234","14","8","8","2",2
"4235","15","8","8","2",1
"4236","16","8","8","2",1
"4237","17","8","8","2",1
"4238","18","8","8","2",1
"4239","19","8","8","2",2
"4240","20","8","8","2",2
"4241","1","9","8","2",2
"4242","2","9","8","2",2
"4243","3","9","8","2",2
"4244","4","9","8","2",2
"4245","5","9","8","2",2
"4246","6","9","8","2",2
"4247","7","9","8","2",2
"4248","8","9","8","2",2
"4249","9","9","8","2",2
"4250","10","9","8","2",2
"4251","11","9","8","2",2
"4252","12","9","8","2",2
"4253","13","9","8","2",2
"4254","14","9","8","2",2
"4255","15","9","8","2",1
"4256","16","9","8","2",1
"4257","17","9","8","2",1
"4258","18","9","8","2",1
"4259","19","9","8","2",2
"4260","20","9","8","2",2
"4261","1","10","8","2",2
"4262","2","10","8","2",2
"4263","3","10","8","2",2
"4264","4","10","8","2",2
"4265","5","10","8","2",2
"4266","6","10","8","2",2
"4267","7","10","8","2",2
"4268","8","10","8","2",2
"4269","9","10","8","2",2
"4270","10","10","8","2",2
"4271","11","10","8","2",2
"4272","12","10","8","2",2
"4273","13","10","8","2",2
"4274","14","10","8","2",2
"4275","15","10","8","2",2
"4276","16","10","8","2",1
"4277","17","10","8","2",1
"4278","18","10","8","2",2
"4279","19","10","8","2",2
"4280","20","10","8","2",2
"4281","1","11","8","2",2
"4282","2","11","8","2",2
"4283","3","11","8","2",2
"4284","4","11","8","2",2
"4285","5","11","8","2",2
"4286","6","11","8","2",2
"4287","7","11","8","2",2
"4288","8","11","8","2",2
"4289","9","11","8","2",2
"4290","10","11","8","2",2
"4291","11","11","8","2",2
"4292","12","11","8","2",2
"4293","13","11","8","2",2
"4294","14","11","8","2",1
"4295","15","11","8","2",1
"4296","16","11","8","2",2
"4297","17","11","8","2",2
"4298","18","11","8","2",1
"4299","19","11","8","2",2
"4300","20","11","8","2",2
"4301","1","12","8","2",2
"4302","2","12","8","2",2
"4303","3","12","8","2",2
"4304","4","12","8","2",2
"4305","5","12","8","2",2
"4306","6","12","8","2",2
"4307","7","12","8","2",2
"4308","8","12","8","2",2
"4309","9","12","8","2",2
"4310","10","12","8","2",2
"4311","11","12","8","2",2
"4312","12","12","8","2",2
"4313","13","12","8","2",2
"4314","14","12","8","2",1
"4315","15","12","8","2",1
"4316","16","12","8","2",1
"4317","17","12","8","2",1
"4318","18","12","8","2",2
"4319","19","12","8","2",2
"4320","20","12","8","2",2
"4321","1","1","9","2",2
"4322","2","1","9","2",2
"4323","3","1","9","2",2
"4324","4","1","9","2",2
"4325","5","1","9","2",2
"4326","6","1","9","2",2
"4327","7","1","9","2",2
"4328","8","1","9","2",2
"4329","9","1","9","2",2
"4330","10","1","9","2",1
"4331","11","1","9","2",2
"4332","12","1","9","2",2
"4333","13","1","9","2",2
"4334","14","1","9","2",1
"4335","15","1","9","2",1
"4336","16","1","9","2",2
"4337","17","1","9","2",1
"4338","18","1","9","2",2
"4339","19","1","9","2",1
"4340","20","1","9","2",2
"4341","1","2","9","2",2
"4342","2","2","9","2",2
"4343","3","2","9","2",2
"4344","4","2","9","2",2
"4345","5","2","9","2",2
"4346","6","2","9","2",2
"4347","7","2","9","2",2
"4348","8","2","9","2",2
"4349","9","2","9","2",1
"4350","10","2","9","2",2
"4351","11","2","9","2",1
"4352","12","2","9","2",2
"4353","13","2","9","2",2
"4354","14","2","9","2",2
"4355","15","2","9","2",1
"4356","16","2","9","2",2
"4357","17","2","9","2",1
"4358","18","2","9","2",2
"4359","19","2","9","2",1
"4360","20","2","9","2",2
"4361","1","3","9","2",2
"4362","2","3","9","2",2
"4363","3","3","9","2",2
"4364","4","3","9","2",2
"4365","5","3","9","2",2
"4366","6","3","9","2",2
"4367","7","3","9","2",2
"4368","8","3","9","2",2
"4369","9","3","9","2",2
"4370","10","3","9","2",1
"4371","11","3","9","2",1
"4372","12","3","9","2",2
"4373","13","3","9","2",2
"4374","14","3","9","2",2
"4375","15","3","9","2",1
"4376","16","3","9","2",2
"4377","17","3","9","2",2
"4378","18","3","9","2",2
"4379","19","3","9","2",1
"4380","20","3","9","2",2
"4381","1","4","9","2",2
"4382","2","4","9","2",2
"4383","3","4","9","2",2
"4384","4","4","9","2",2
"4385","5","4","9","2",2
"4386","6","4","9","2",2
"4387","7","4","9","2",2
"4388","8","4","9","2",2
"4389","9","4","9","2",1
"4390","10","4","9","2",2
"4391","11","4","9","2",2
"4392","12","4","9","2",2
"4393","13","4","9","2",2
"4394","14","4","9","2",2
"4395","15","4","9","2",1
"4396","16","4","9","2",2
"4397","17","4","9","2",2
"4398","18","4","9","2",2
"4399","19","4","9","2",1
"4400","20","4","9","2",2
"4401","1","5","9","2",2
"4402","2","5","9","2",2
"4403","3","5","9","2",2
"4404","4","5","9","2",2
"4405","5","5","9","2",2
"4406","6","5","9","2",2
"4407","7","5","9","2",2
"4408","8","5","9","2",2
"4409","9","5","9","2",2
"4410","10","5","9","2",2
"4411","11","5","9","2",2
"4412","12","5","9","2",2
"4413","13","5","9","2",2
"4414","14","5","9","2",2
"4415","15","5","9","2",2
"4416","16","5","9","2",2
"4417","17","5","9","2",2
"4418","18","5","9","2",2
"4419","19","5","9","2",2
"4420","20","5","9","2",1
"4421","1","6","9","2",2
"4422","2","6","9","2",2
"4423","3","6","9","2",2
"4424","4","6","9","2",2
"4425","5","6","9","2",2
"4426","6","6","9","2",2
"4427","7","6","9","2",2
"4428","8","6","9","2",2
"4429","9","6","9","2",1
"4430","10","6","9","2",1
"4431","11","6","9","2",2
"4432","12","6","9","2",2
"4433","13","6","9","2",2
"4434","14","6","9","2",2
"4435","15","6","9","2",2
"4436","16","6","9","2",2
"4437","17","6","9","2",2
"4438","18","6","9","2",2
"4439","19","6","9","2",1
"4440","20","6","9","2",1
"4441","1","7","9","2",2
"4442","2","7","9","2",2
"4443","3","7","9","2",2
"4444","4","7","9","2",2
"4445","5","7","9","2",2
"4446","6","7","9","2",2
"4447","7","7","9","2",2
"4448","8","7","9","2",2
"4449","9","7","9","2",1
"4450","10","7","9","2",2
"4451","11","7","9","2",1
"4452","12","7","9","2",2
"4453","13","7","9","2",2
"4454","14","7","9","2",2
"4455","15","7","9","2",2
"4456","16","7","9","2",2
"4457","17","7","9","2",2
"4458","18","7","9","2",2
"4459","19","7","9","2",2
"4460","20","7","9","2",2
"4461","1","8","9","2",2
"4462","2","8","9","2",2
"4463","3","8","9","2",2
"4464","4","8","9","2",2
"4465","5","8","9","2",2
"4466","6","8","9","2",2
"4467","7","8","9","2",2
"4468","8","8","9","2",2
"4469","9","8","9","2",2
"4470","10","8","9","2",1
"4471","11","8","9","2",2
"4472","12","8","9","2",2
"4473","13","8","9","2",2
"4474","14","8","9","2",2
"4475","15","8","9","2",2
"4476","16","8","9","2",2
"4477","17","8","9","2",2
"4478","18","8","9","2",2
"4479","19","8","9","2",1
"4480","20","8","9","2",1
"4481","1","9","9","2",2
"4482","2","9","9","2",2
"4483","3","9","9","2",2
"4484","4","9","9","2",2
"4485","5","9","9","2",2
"4486","6","9","9","2",2
"4487","7","9","9","2",2
"4488","8","9","9","2",2
"4489","9","9","9","2",1
"4490","10","9","9","2",1
"4491","11","9","9","2",2
"4492","12","9","9","2",2
"4493","13","9","9","2",2
"4494","14","9","9","2",2
"4495","15","9","9","2",2
"4496","16","9","9","2",2
"4497","17","9","9","2",2
"4498","18","9","9","2",2
"4499","19","9","9","2",1
"4500","20","9","9","2",2
"4501","1","10","9","2",2
"4502","2","10","9","2",2
"4503","3","10","9","2",2
"4504","4","10","9","2",2
"4505","5","10","9","2",2
"4506","6","10","9","2",2
"4507","7","10","9","2",2
"4508","8","10","9","2",2
"4509","9","10","9","2",1
"4510","10","10","9","2",1
"4511","11","10","9","2",1
"4512","12","10","9","2",2
"4513","13","10","9","2",2
"4514","14","10","9","2",2
"4515","15","10","9","2",2
"4516","16","10","9","2",2
"4517","17","10","9","2",2
"4518","18","10","9","2",2
"4519","19","10","9","2",2
"4520","20","10","9","2",2
"4521","1","11","9","2",2
"4522","2","11","9","2",2
"4523","3","11","9","2",2
"4524","4","11","9","2",2
"4525","5","11","9","2",2
"4526","6","11","9","2",2
"4527","7","11","9","2",2
"4528","8","11","9","2",2
"4529","9","11","9","2",1
"4530","10","11","9","2",1
"4531","11","11","9","2",2
"4532","12","11","9","2",2
"4533","13","11","9","2",2
"4534","14","11","9","2",2
"4535","15","11","9","2",2
"4536","16","11","9","2",2
"4537","17","11","9","2",2
"4538","18","11","9","2",2
"4539","19","11","9","2",2
"4540","20","11","9","2",1
"4541","1","12","9","2",2
"4542","2","12","9","2",2
"4543","3","12","9","2",2
"4544","4","12","9","2",2
"4545","5","12","9","2",2
"4546","6","12","9","2",2
"4547","7","12","9","2",2
"4548","8","12","9","2",2
"4549","9","12","9","2",1
"4550","10","12","9","2",1
"4551","11","12","9","2",1
"4552","12","12","9","2",2
"4553","13","12","9","2",2
"4554","14","12","9","2",2
"4555","15","12","9","2",2
"4556","16","12","9","2",2
"4557","17","12","9","2",2
"4558","18","12","9","2",2
"4559","19","12","9","2",2
"4560","20","12","9","2",2
"4561","1","1","10","2",2
"4562","2","1","10","2",2
"4563","3","1","10","2",2
"4564","4","1","10","2",2
"4565","5","1","10","2",2
"4566","6","1","10","2",1
"4567","7","1","10","2",1
"4568","8","1","10","2",1
"4569","9","1","10","2",2
"4570","10","1","10","2",1
"4571","11","1","10","2",1
"4572","12","1","10","2",2
"4573","13","1","10","2",1
"4574","14","1","10","2",2
"4575","15","1","10","2",2
"4576","16","1","10","2",2
"4577","17","1","10","2",2
"4578","18","1","10","2",2
"4579","19","1","10","2",2
"4580","20","1","10","2",2
"4581","1","2","10","2",2
"4582","2","2","10","2",2
"4583","3","2","10","2",2
"4584","4","2","10","2",2
"4585","5","2","10","2",2
"4586","6","2","10","2",2
"4587","7","2","10","2",2
"4588","8","2","10","2",2
"4589","9","2","10","2",2
"4590","10","2","10","2",2
"4591","11","2","10","2",1
"4592","12","2","10","2",2
"4593","13","2","10","2",1
"4594","14","2","10","2",2
"4595","15","2","10","2",2
"4596","16","2","10","2",2
"4597","17","2","10","2",2
"4598","18","2","10","2",2
"4599","19","2","10","2",2
"4600","20","2","10","2",2
"4601","1","3","10","2",2
"4602","2","3","10","2",2
"4603","3","3","10","2",2
"4604","4","3","10","2",2
"4605","5","3","10","2",2
"4606","6","3","10","2",1
"4607","7","3","10","2",1
"4608","8","3","10","2",2
"4609","9","3","10","2",2
"4610","10","3","10","2",2
"4611","11","3","10","2",1
"4612","12","3","10","2",2
"4613","13","3","10","2",1
"4614","14","3","10","2",2
"4615","15","3","10","2",2
"4616","16","3","10","2",2
"4617","17","3","10","2",2
"4618","18","3","10","2",2
"4619","19","3","10","2",2
"4620","20","3","10","2",2
"4621","1","4","10","2",2
"4622","2","4","10","2",2
"4623","3","4","10","2",2
"4624","4","4","10","2",2
"4625","5","4","10","2",2
"4626","6","4","10","2",1
"4627","7","4","10","2",1
"4628","8","4","10","2",1
"4629","9","4","10","2",2
"4630","10","4","10","2",2
"4631","11","4","10","2",1
"4632","12","4","10","2",1
"4633","13","4","10","2",1
"4634","14","4","10","2",2
"4635","15","4","10","2",2
"4636","16","4","10","2",2
"4637","17","4","10","2",2
"4638","18","4","10","2",2
"4639","19","4","10","2",2
"4640","20","4","10","2",2
"4641","1","5","10","2",2
"4642","2","5","10","2",2
"4643","3","5","10","2",2
"4644","4","5","10","2",2
"4645","5","5","10","2",2
"4646","6","5","10","2",1
"4647","7","5","10","2",1
"4648","8","5","10","2",1
"4649","9","5","10","2",2
"4650","10","5","10","2",2
"4651","11","5","10","2",2
"4652","12","5","10","2",1
"4653","13","5","10","2",1
"4654","14","5","10","2",2
"4655","15","5","10","2",2
"4656","16","5","10","2",2
"4657","17","5","10","2",2
"4658","18","5","10","2",2
"4659","19","5","10","2",2
"4660","20","5","10","2",2
"4661","1","6","10","2",2
"4662","2","6","10","2",2
"4663","3","6","10","2",2
"4664","4","6","10","2",2
"4665","5","6","10","2",2
"4666","6","6","10","2",1
"4667","7","6","10","2",2
"4668","8","6","10","2",1
"4669","9","6","10","2",2
"4670","10","6","10","2",2
"4671","11","6","10","2",2
"4672","12","6","10","2",1
"4673","13","6","10","2",1
"4674","14","6","10","2",2
"4675","15","6","10","2",2
"4676","16","6","10","2",2
"4677","17","6","10","2",2
"4678","18","6","10","2",2
"4679","19","6","10","2",2
"4680","20","6","10","2",2
"4681","1","7","10","2",2
"4682","2","7","10","2",2
"4683","3","7","10","2",2
"4684","4","7","10","2",2
"4685","5","7","10","2",2
"4686","6","7","10","2",2
"4687","7","7","10","2",2
"4688","8","7","10","2",1
"4689","9","7","10","2",2
"4690","10","7","10","2",2
"4691","11","7","10","2",2
"4692","12","7","10","2",1
"4693","13","7","10","2",1
"4694","14","7","10","2",2
"4695","15","7","10","2",2
"4696","16","7","10","2",2
"4697","17","7","10","2",2
"4698","18","7","10","2",2
"4699","19","7","10","2",2
"4700","20","7","10","2",2
"4701","1","8","10","2",2
"4702","2","8","10","2",2
"4703","3","8","10","2",2
"4704","4","8","10","2",2
"4705","5","8","10","2",2
"4706","6","8","10","2",1
"4707","7","8","10","2",2
"4708","8","8","10","2",1
"4709","9","8","10","2",2
"4710","10","8","10","2",2
"4711","11","8","10","2",2
"4712","12","8","10","2",1
"4713","13","8","10","2",1
"4714","14","8","10","2",2
"4715","15","8","10","2",2
"4716","16","8","10","2",2
"4717","17","8","10","2",2
"4718","18","8","10","2",2
"4719","19","8","10","2",2
"4720","20","8","10","2",2
"4721","1","9","10","2",2
"4722","2","9","10","2",2
"4723","3","9","10","2",2
"4724","4","9","10","2",2
"4725","5","9","10","2",2
"4726","6","9","10","2",1
"4727","7","9","10","2",2
"4728","8","9","10","2",1
"4729","9","9","10","2",2
"4730","10","9","10","2",2
"4731","11","9","10","2",2
"4732","12","9","10","2",2
"4733","13","9","10","2",2
"4734","14","9","10","2",2
"4735","15","9","10","2",2
"4736","16","9","10","2",2
"4737","17","9","10","2",2
"4738","18","9","10","2",2
"4739","19","9","10","2",2
"4740","20","9","10","2",2
"4741","1","10","10","2",2
"4742","2","10","10","2",2
"4743","3","10","10","2",2
"4744","4","10","10","2",2
"4745","5","10","10","2",2
"4746","6","10","10","2",2
"4747","7","10","10","2",2
"4748","8","10","10","2",1
"4749","9","10","10","2",2
"4750","10","10","10","2",2
"4751","11","10","10","2",2
"4752","12","10","10","2",1
"4753","13","10","10","2",1
"4754","14","10","10","2",2
"4755","15","10","10","2",2
"4756","16","10","10","2",2
"4757","17","10","10","2",2
"4758","18","10","10","2",2
"4759","19","10","10","2",2
"4760","20","10","10","2",2
"4761","1","11","10","2",2
"4762","2","11","10","2",2
"4763","3","11","10","2",2
"4764","4","11","10","2",2
"4765","5","11","10","2",2
"4766","6","11","10","2",1
"4767","7","11","10","2",2
"4768","8","11","10","2",2
"4769","9","11","10","2",2
"4770","10","11","10","2",2
"4771","11","11","10","2",2
"4772","12","11","10","2",1
"4773","13","11","10","2",1
"4774","14","11","10","2",2
"4775","15","11","10","2",2
"4776","16","11","10","2",2
"4777","17","11","10","2",2
"4778","18","11","10","2",2
"4779","19","11","10","2",2
"4780","20","11","10","2",2
"4781","1","12","10","2",2
"4782","2","12","10","2",2
"4783","3","12","10","2",2
"4784","4","12","10","2",2
"4785","5","12","10","2",2
"4786","6","12","10","2",2
"4787","7","12","10","2",2
"4788","8","12","10","2",1
"4789","9","12","10","2",2
"4790","10","12","10","2",2
"4791","11","12","10","2",2
"4792","12","12","10","2",1
"4793","13","12","10","2",1
"4794","14","12","10","2",2
"4795","15","12","10","2",2
"4796","16","12","10","2",2
"4797","17","12","10","2",2
"4798","18","12","10","2",2
"4799","19","12","10","2",2
"4800","20","12","10","2",2
